h_a,minutes_since_last_goal_before_match,reliability_score,delay_score,time_last_3_matches,goals_last_3_matches,xG_last_3_matches,total_team_matches_before_match,team_pts_before_match,total_team_goals_scored_before_match,total_team_xg_before_match,total_opponent_matches_before_match,opponent_pts_before_match,total_opponent_goals_conceded_before_match,total_opponent_xga_before_match,opponent_clean_sheet_rate_before_match,scored,starting,league_Bundesliga,league_EPL,league_La_Liga,league_Ligue_1,league_Serie_A,ratio_min_goals_last_3_matches,ratio_min_xg_last_3_matches,ratio_pts_match,ratio_pts_match_opponent,ratio_goals_scored,ratio_xG,ratio_goals_conceded_opponent,ratio_xga_opponent
0,30.0,0.4896113885195087,-0.8700892771192351,270.0,2.0,1.20613968744874,15,34,43,37.784106,15,24,13,15.268174,0.3333333333333333,1,1,0.0,0.0,1.0,0.0,0.0,135.0,223.8546685841268,2.2666666666666666,1.6,2.8666666666666667,2.5189404,0.8666666666666667,1.0178782666666666
0,16.0,0.4896113885195087,-0.966510780124533,269.0,4.0,3.0790005922317505,16,37,48,43.164846,15,20,18,20.407395,0.26666666666666666,0,1,0.0,0.0,1.0,0.0,0.0,67.25,87.36601112668863,2.3125,1.3333333333333333,3.0,2.697802875,1.2,1.3604930000000002
1,79.0,0.4896113885195087,-0.5326140166006927,242.0,3.0,2.361456498503685,17,38,50,44.706016,16,15,23,25.500379,0.25,0,1,0.0,0.0,1.0,0.0,0.0,80.66666666666667,102.47912682420407,2.235294117647059,0.9375,2.9411764705882355,2.6297656470588233,1.4375,1.5937736875
1,169.0,0.4896113885195087,0.08723850271907892,242.0,2.0,2.203380197286606,18,38,50,46.871986,17,38,11,13.1129044,0.5294117647058824,0,1,0.0,0.0,1.0,0.0,0.0,121.0,109.83124941306792,2.111111111111111,2.235294117647059,2.7777777777777777,2.6039992222222224,0.6470588235294118,0.7713473176470588
0,259.0,0.4896113885195087,0.7070910220388505,243.0,0.0,1.121575504541397,19,38,51,50.246226,19,19,16,23.948468300000002,0.2631578947368421,0,1,0.0,0.0,1.0,0.0,0.0,300.0,216.65951067588685,2.0,1.0,2.6842105263157894,2.6445382105263158,0.8421052631578947,1.2604457
1,349.0,0.4896113885195087,1.3269435413586224,270.0,0.0,1.8972009867429733,20,39,52,53.750056,20,16,29,31.269723,0.2,1,1,0.0,0.0,1.0,0.0,0.0,300.0,142.31491649365176,1.95,0.8,2.6,2.6875028,1.45,1.56348615
1,51.0,0.4896113885195087,-0.7254570226112884,244.0,1.0,2.6035036444664,21,42,59,58.108806,21,21,33,29.664638999999998,0.14285714285714285,0,1,0.0,0.0,1.0,0.0,0.0,244.0,93.71986112583642,2.0,1.0,2.8095238095238093,2.767086,1.5714285714285714,1.4126018571428571
0,124.0,0.4896113885195087,-0.22268775694080692,227.0,1.0,1.8316884636878967,22,45,60,59.294066,22,28,30,30.991910999999998,0.3181818181818182,1,1,0.0,0.0,1.0,0.0,0.0,227.0,123.92937145160661,2.0454545454545454,1.2727272727272727,2.727272727272727,2.695184818181818,1.3636363636363635,1.4087232272727273
1,36.0,0.4896113885195087,-0.8287657758312503,227.0,2.0,1.0525783225893974,23,48,64,61.226056,23,35,24,31.873567,0.2608695652173913,0,1,0.0,0.0,1.0,0.0,0.0,113.5,215.66091104894522,2.0869565217391304,1.5217391304347827,2.782608695652174,2.662002434782609,1.0434782608695652,1.3858072608695653
0,126.0,0.4896113885195087,-0.20891325651147866,253.0,1.0,1.1223207041621208,24,51,65,64.053806,24,23,41,50.883486,0.125,0,1,0.0,0.0,1.0,0.0,0.0,253.0,225.42576204978732,2.125,0.9583333333333334,2.7083333333333335,2.6689085833333333,1.7083333333333333,2.1201452499999998
1,216.0,0.4896113885195087,0.410939262808293,270.0,1.0,1.2734095826745033,25,54,67,65.718666,25,34,23,29.675756,0.48,0,1,0.0,0.0,1.0,0.0,0.0,270.0,212.0291881524303,2.16,1.36,2.68,2.62874664,0.92,1.18703024
0,277.0,0.4896113885195087,0.8310615259028049,241.0,0.0,1.290698565542698,26,57,71,69.355636,27,56,18,28.1612134,0.48148148148148145,0,1,0.0,0.0,1.0,0.0,0.0,300.0,186.72059180500221,2.1923076923076925,2.074074074074074,2.730769230769231,2.667524461538462,0.6666666666666666,1.0430079037037037
1,367.0,0.4896113885195087,1.4509140452225766,241.0,0.0,0.2889148555696009,29,66,82,78.908186,29,47,36,37.000783,0.2413793103448276,0,0,0.0,0.0,1.0,0.0,0.0,300.0,834.1557914177314,2.2758620689655173,1.6206896551724137,2.8275862068965516,2.720971931034483,1.2413793103448276,1.2758890689655171
0,397.0,0.4896113885195087,1.6575315516625004,181.0,0.0,0.21658496931195248,30,67,83,80.376626,30,28,47,55.223622999999996,0.26666666666666666,0,1,0.0,0.0,1.0,0.0,0.0,300.0,835.6997282636977,2.2333333333333334,0.9333333333333333,2.7666666666666666,2.679220866666667,1.5666666666666667,1.8407874333333332
1,487.0,0.4896113885195087,2.277384070982272,210.0,0.0,0.2254689894616603,31,70,84,81.477676,31,43,45,36.885094,0.1935483870967742,1,1,0.0,0.0,1.0,0.0,0.0,300.0,931.3919421974847,2.2580645161290325,1.3870967741935485,2.7096774193548385,2.628312129032258,1.4516129032258065,1.1898417419354839
1,0.0,0.4896113885195087,-1.076706783559159,210.0,2.0,1.7358875051140785,32,73,88,84.04354599999999,32,44,37,38.698575,0.25,0,0,0.0,0.0,1.0,0.0,0.0,105.0,120.97558129851237,2.28125,1.375,2.75,2.6263608124999998,1.15625,1.20933046875
0,21.0,0.4896113885195087,-0.9320745290512124,208.0,2.0,1.7312793210148811,33,76,89,87.478116,33,16,81,68.516642,0.15151515151515152,1,0,0.0,0.0,1.0,0.0,0.0,104.0,120.1423695617584,2.303030303030303,0.48484848484848486,2.696969696969697,2.650852,2.4545454545454546,2.076261878787879
1,37.0,0.4896113885195087,-0.8218785256165863,158.0,3.0,2.2213869765400887,34,79,91,89.689796,34,75,33,39.8205576,0.38235294117647056,1,1,0.0,0.0,1.0,0.0,0.0,52.666666666666664,71.12673373375593,2.323529411764706,2.2058823529411766,2.676470588235294,2.637935176470588,0.9705882352941176,1.1711928705882353
0,46.0,0.4896113885195087,-0.759893273684609,158.0,3.0,2.8440550044178963,35,82,95,93.796116,35,39,47,55.628552,0.2,0,1,0.0,0.0,1.0,0.0,0.0,52.666666666666664,55.55448110341258,2.342857142857143,1.1142857142857143,2.7142857142857144,2.6798890285714285,1.3428571428571427,1.5893872
1,136.0,0.4896113885195087,-0.14004075436483737,220.0,3.0,2.7715897858142853,36,85,97,94.531993,36,64,47,48.281608999999996,0.19444444444444445,0,1,0.0,0.0,1.0,0.0,0.0,73.33333333333333,79.37682593795698,2.361111111111111,1.7777777777777777,2.6944444444444446,2.6258886944444444,1.3055555555555556,1.3411558055555555
0,226.0,0.4896113885195087,0.47981176495493433,270.0,2.0,2.3719335198402405,37,85,99,96.100993,37,70,26,39.019919,0.40540540540540543,0,1,0.0,0.0,1.0,0.0,0.0,135.0,113.83118360677562,2.2972972972972974,1.8918918918918919,2.675675675675676,2.597324135135135,0.7027027027027027,1.0545924054054054
0,292.0,0.4896113885195087,0.9343702791227669,246.0,0.0,0.2397318985313176,0,0,0,0.0,0,0,0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,300.0,1026.1462972056827,0.0,0.0,0.0,0.0,0.0,0.0
0,78.0,0.4896113885195087,-0.5395012668153569,240.0,1.0,0.85538955591619,1,3,3,2.0243,1,0,2,1.72315,0.0,0,1,0.0,0.0,1.0,0.0,0.0,240.0,280.57391902913866,3.0,0.0,3.0,2.0243,2.0,1.72315
0,168.0,0.4896113885195087,0.08035125250441479,240.0,1.0,0.8457963075488804,2,6,6,4.50558,2,3,2,2.482894,0.0,0,1,0.0,0.0,1.0,0.0,0.0,240.0,283.7562636038464,3.0,1.5,3.0,2.25279,1.0,1.241447
1,234.0,0.4896113885195087,0.5349097666722473,240.0,1.0,1.1993103921413422,3,7,7,6.86332,3,4,2,2.753146,0.3333333333333333,1,0,0.0,0.0,1.0,0.0,0.0,240.0,200.11500073094948,2.3333333333333335,1.3333333333333333,2.3333333333333335,2.2877733333333334,0.6666666666666666,0.9177153333333333
1,25.0,0.4896113885195087,-0.9045255281925558,199.0,2.0,1.4518899023532867,4,10,13,10.323540000000001,4,9,4,3.490494,0.5,0,1,0.0,0.0,1.0,0.0,0.0,99.5,137.06273435571944,2.5,2.25,3.25,2.5808850000000003,1.0,0.8726235
0,74.0,0.4896113885195087,-0.5670502676740135,158.0,2.0,1.3022461105138061,5,13,16,13.28783,5,3,8,7.879377,0.2,0,1,0.0,0.0,1.0,0.0,0.0,79.0,121.32883233389771,2.6,0.6,3.2,2.657566,1.6,1.5758754
1,140.0,0.4896113885195087,-0.11249175350618085,158.0,2.0,1.1166927684098482,12,28,32,30.63026,12,17,13,10.998187,0.25,0,0,0.0,0.0,1.0,0.0,0.0,79.0,141.48923004578006,2.3333333333333335,1.4166666666666667,2.6666666666666665,2.552521666666667,1.0833333333333333,0.9165155833333333
1,146.0,0.4896113885195087,-0.07116825221819607,121.0,0.0,0.2562878932803868,13,31,36,32.95948,13,15,12,13.379267,0.15384615384615385,0,1,0.0,0.0,1.0,0.0,0.0,300.0,472.12530584744513,2.3846153846153846,1.1538461538461537,2.769230769230769,2.5353446153846155,0.9230769230769231,1.0291743846153847
1,210.0,0.4896113885195087,0.36961576152030823,136.0,0.0,0.3514842577278613,14,34,39,35.470439999999996,14,31,11,14.19149,0.42857142857142855,1,1,0.0,0.0,1.0,0.0,0.0,300.0,386.9305580829136,2.4285714285714284,2.2142857142857144,2.7857142857142856,2.533602857142857,0.7857142857142857,1.013677857142857
1,54.0,0.4896113885195087,-0.704795271967296,149.0,1.0,1.128867495805025,16,40,47,42.23453,15,15,18,20.169028,0.26666666666666666,1,1,0.0,0.0,1.0,0.0,0.0,149.0,131.99069027472012,2.5,1.0,2.9375,2.639658125,1.2,1.3446018666666668
0,5.0,0.4896113885195087,-1.0422705324858383,233.0,3.0,2.0040418058633804,17,43,49,44.37921,15,35,13,18.198916,0.4666666666666667,1,1,0.0,0.0,1.0,0.0,0.0,77.66666666666667,116.26503964053735,2.5294117647058822,2.3333333333333335,2.8823529411764706,2.610541764705882,0.8666666666666667,1.2132610666666668
0,79.0,0.4896113885195087,-0.5326140166006927,259.0,4.0,2.760128080844879,18,46,51,47.65302,17,33,17,22.450532,0.4117647058823529,0,1,0.0,0.0,1.0,0.0,0.0,64.75,93.83622513659574,2.5555555555555554,1.9411764705882353,2.8333333333333335,2.6473899999999997,1.0,1.3206195294117646
1,147.0,0.4896113885195087,-0.06428100200353194,248.0,3.0,1.8644526228308678,20,49,54,54.51585,20,13,31,36.452866,0.25,1,1,0.0,0.0,1.0,0.0,0.0,82.66666666666667,133.01491116650226,2.45,0.65,2.7,2.7257925,1.55,1.8226433
0,6.0,0.4896113885195087,-1.0353832822711742,220.0,2.0,1.3752295896410942,21,52,57,57.11502,21,24,29,36.921135,0.23809523809523808,0,1,0.0,0.0,1.0,0.0,0.0,110.0,159.97328857461198,2.4761904761904763,1.1428571428571428,2.7142857142857144,2.7197628571428574,1.380952380952381,1.7581492857142857
0,55.0,0.4896113885195087,-0.6979080217526319,179.0,1.0,0.5481191724538802,23,58,63,66.70719,23,26,37,42.395803,0.17391304347826086,0,1,0.0,0.0,1.0,0.0,0.0,179.0,326.57131696129716,2.5217391304347827,1.1304347826086956,2.739130434782609,2.900312608695652,1.608695652173913,1.8432957826086958
1,120.0,0.4896113885195087,-0.25023675779946347,176.0,1.0,0.7550418600440024,24,58,64,69.40374,24,18,41,44.41649,0.16666666666666666,0,1,0.0,0.0,1.0,0.0,0.0,176.0,233.09965885830894,2.4166666666666665,0.75,2.6666666666666665,2.8918225,1.7083333333333333,1.8506870833333335
1,210.0,0.4896113885195087,0.36961576152030823,204.0,0.0,1.491422288119793,25,61,67,73.64776,25,51,27,33.993984,0.32,0,1,0.0,0.0,1.0,0.0,0.0,300.0,136.78218545143162,2.44,2.04,2.68,2.9459104000000003,1.08,1.35975936
0,285.0,0.4896113885195087,0.886159527620118,230.0,0.0,1.5079449117183685,26,64,71,77.19519,26,35,36,31.167098,0.19230769230769232,0,0,0.0,0.0,1.0,0.0,0.0,300.0,152.52546575982345,2.4615384615384617,1.3461538461538463,2.730769230769231,2.9690457692307692,1.3846153846153846,1.1987345384615384
1,310.0,0.4896113885195087,1.0583407829867213,190.0,0.0,1.2318343222141266,27,67,72,77.755199,27,31,42,46.142077,0.18518518518518517,1,1,0.0,0.0,1.0,0.0,0.0,300.0,154.24152142350584,2.4814814814814814,1.1481481481481481,2.6666666666666665,2.8798221851851853,1.5555555555555556,1.7089658148148148
1,35.0,0.4896113885195087,-0.8356530260459145,185.0,3.0,1.6525019705295563,28,70,77,81.619099,28,32,34,41.392015,0.2857142857142857,0,1,0.0,0.0,1.0,0.0,0.0,61.666666666666664,111.95145500535494,2.5,1.1428571428571428,2.75,2.9149678214285717,1.2142857142857142,1.47828625
1,125.0,0.4896113885195087,-0.2158005067261428,200.0,3.0,2.672382116317749,34,88,89,94.698729,34,77,31,39.941239,0.35294117647058826,0,0,0.0,0.0,1.0,0.0,0.0,66.66666666666667,74.83959676978313,2.588235294117647,2.264705882352941,2.6176470588235294,2.7852567352941175,0.9117647058823529,1.1747423235294119
1,149.0,0.4896113885195087,-0.05050650157420369,199.0,3.0,2.9192456156015396,36,91,91,96.775105,36,57,44,46.355293,0.2777777777777778,1,1,0.0,0.0,1.0,0.0,0.0,66.33333333333333,68.16829626684019,2.5277777777777777,1.5833333333333333,2.5277777777777777,2.688197361111111,1.2222222222222223,1.2876470277777778
0,59.0,0.4918556783900506,-0.825213542302383,78.0,1.0,1.1020280122756958,1,3,5,4.67967,1,0,3,2.91934,0.0,0,1,0.0,0.0,0.0,1.0,0.0,78.0,70.77860011827597,3.0,0.0,5.0,4.67967,3.0,2.91934
1,149.0,0.4918556783900506,-0.22429950896967427,168.0,1.0,1.2318859249353409,2,4,6,6.3056399999999995,2,1,4,2.90236,0.0,0,1,0.0,0.0,0.0,1.0,0.0,168.0,136.37626390513225,2.0,0.5,3.0,3.1528199999999997,2.0,1.45118
0,231.0,0.4918556783900506,0.3231999436223493,250.0,1.0,1.9373099952936172,3,5,8,9.80295,3,6,5,5.3359570000000005,0.0,0,1,0.0,0.0,0.0,1.0,0.0,250.0,129.04491310494177,1.6666666666666667,2.0,2.6666666666666665,3.2676499999999997,1.6666666666666667,1.7786523333333335
1,321.0,0.4918556783900506,0.924113976955058,262.0,0.0,0.9167917370796203,6,8,10,11.412554,6,8,11,15.89705,0.16666666666666666,1,0,0.0,0.0,0.0,1.0,0.0,300.0,285.77918997675937,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.9020923333333333,1.8333333333333333,2.6495083333333334
1,0.0,0.4918556783900506,-1.2191460752649366,173.0,1.0,1.5470289438962936,7,11,13,13.729454,7,12,6,7.904475,0.42857142857142855,0,1,0.0,0.0,0.0,1.0,0.0,173.0,111.82725486976874,1.5714285714285714,1.7142857142857142,1.8571428571428572,1.9613505714285715,0.8571428571428571,1.1292107142857142
0,73.0,0.4918556783900506,-0.7317380260061839,164.0,1.0,1.011330470442772,8,11,14,15.073814,8,7,18,15.15857,0.125,0,1,0.0,0.0,0.0,1.0,0.0,164.0,162.16262121341893,1.375,0.875,1.75,1.88422675,2.25,1.89482125
1,152.0,0.4918556783900506,-0.20426904119191733,153.0,1.0,1.0644969195127487,9,11,15,16.014588,9,10,14,14.317086,0.2222222222222222,0,1,0.0,0.0,0.0,1.0,0.0,153.0,143.7298663767224,1.2222222222222223,1.1111111111111112,1.6666666666666667,1.7793986666666666,1.5555555555555556,1.5907873333333333
0,223.0,0.4918556783900506,0.26978536288166405,223.0,0.0,0.5009639859199523,10,12,16,17.124838,10,22,4,7.4381949999999994,0.7,0,0,0.0,0.0,0.0,1.0,0.0,300.0,445.14177918496637,1.2,2.2,1.6,1.7124838,0.4,0.7438195
1,252.0,0.4918556783900506,0.463413218066648,179.0,0.0,0.36958421766757954,11,12,16,17.609602,10,4,19,18.651043,0.2,0,0,0.0,0.0,0.0,1.0,0.0,300.0,484.32804065513574,1.0909090909090908,0.4,1.4545454545454546,1.600872909090909,1.9,1.8651043
1,295.0,0.4918556783900506,0.7505165895478311,143.0,0.0,0.2940638959407806,12,12,16,18.289879,12,20,15,15.097619,0.3333333333333333,0,1,0.0,0.0,0.0,1.0,0.0,300.0,486.28887113975304,1.0,1.6666666666666667,1.3333333333333333,1.5241565833333333,1.25,1.2581349166666667
0,385.0,0.4918556783900506,1.3514306228805397,162.0,0.0,0.4459509700536728,13,15,19,20.224939,12,14,14,11.793087,0.3333333333333333,0,0,0.0,0.0,0.0,1.0,0.0,300.0,363.26863462255136,1.1538461538461537,1.1666666666666667,1.4615384615384615,1.5557645384615384,1.1666666666666667,0.98275725
1,414.0,0.4918556783900506,1.5450584780655237,162.0,0.0,0.4287763126194477,14,15,19,20.708734,14,27,19,15.770505,0.35714285714285715,0,1,0.0,0.0,0.0,1.0,0.0,300.0,377.8193786180069,1.0714285714285714,1.9285714285714286,1.3571428571428572,1.4791952857142856,1.3571428571428572,1.1264646428571428
0,479.0,0.4918556783900506,1.9790519465835912,184.0,0.0,0.369620431214571,15,15,20,22.854894,15,13,21,26.731368,0.13333333333333333,0,1,0.0,0.0,0.0,1.0,0.0,300.0,497.80797937867464,1.0,0.8666666666666667,1.3333333333333333,1.5236596,1.4,1.7820912
0,569.0,0.4918556783900506,2.5799659799162997,184.0,0.0,0.1114006824791431,16,16,20,23.936544,16,11,23,27.776542,0.25,1,1,0.0,0.0,0.0,1.0,0.0,300.0,1651.6954466095774,1.0,0.6875,1.25,1.496034,1.4375,1.736033875
1,28.0,0.4918556783900506,-1.0321950426725384,234.0,1.0,0.7074622511863708,17,19,23,26.253904,17,35,9,14.626522999999999,0.6470588235294118,1,1,0.0,0.0,0.0,1.0,0.0,234.0,330.7596972242637,1.1176470588235294,2.0588235294117645,1.3529411764705883,1.544347294117647,0.5294117647058824,0.8603837058823529
0,35.0,0.4918556783900506,-0.9854572845244387,257.0,2.0,1.2853749990463257,18,22,25,28.078964,18,16,30,30.354745,0.3333333333333333,0,1,0.0,0.0,0.0,1.0,0.0,128.5,199.9416514174301,1.2222222222222223,0.8888888888888888,1.3888888888888888,1.5599424444444443,1.6666666666666667,1.6863747222222223
1,101.0,0.4918556783900506,-0.5447869934137856,233.0,2.0,1.2986555472016335,19,25,28,29.453684,19,20,23,27.59539,0.3684210526315789,1,1,0.0,0.0,0.0,1.0,0.0,116.5,179.4163205956134,1.3157894736842106,1.0526315789473684,1.4736842105263157,1.550193894736842,1.2105263157894737,1.452388947368421
0,28.0,0.4918556783900506,-1.0321950426725384,229.0,2.0,1.4415179267525673,20,28,30,31.664644,20,24,24,31.81913,0.3,0,1,0.0,0.0,0.0,1.0,0.0,114.5,158.8603206037737,1.4,1.2,1.5,1.5832321999999999,1.2,1.5909565
0,105.0,0.4918556783900506,-0.518079703043443,218.0,1.0,0.9063148871064186,22,34,34,37.123194,22,53,18,29.152599000000002,0.4090909090909091,0,1,0.0,0.0,0.0,1.0,0.0,218.0,240.53450197205316,1.5454545454545454,2.409090909090909,1.5454545454545454,1.687417909090909,0.8181818181818182,1.3251181363636364
1,172.0,0.4918556783900506,-0.07073258934020427,219.0,1.0,0.8028048276901245,23,35,35,38.105622,23,22,44,36.847867,0.13043478260869565,0,1,0.0,0.0,0.0,1.0,0.0,219.0,272.7935762794541,1.5217391304347827,0.9565217391304348,1.5217391304347827,1.6567661739130433,1.9130434782608696,1.6020811739130436
0,254.0,0.4918556783900506,0.4767668632518193,226.0,0.0,0.722440779209137,24,35,36,39.593502,24,41,20,27.326514,0.5833333333333334,1,1,0.0,0.0,0.0,1.0,0.0,300.0,312.8284096135941,1.4583333333333333,1.7083333333333333,1.5,1.64972925,0.8333333333333334,1.13860475
1,69.0,0.4918556783900506,-0.7584453163765265,237.0,1.0,0.8258852958679199,25,36,38,40.804732,25,39,26,24.854568999999998,0.28,0,1,0.0,0.0,0.0,1.0,0.0,237.0,286.9647894032761,1.44,1.56,1.52,1.63218928,1.04,0.9941827599999999
0,159.0,0.4918556783900506,-0.15753128304381775,260.0,1.0,1.152057021856308,26,39,40,42.396822,26,29,39,38.85808,0.11538461538461539,0,0,0.0,0.0,0.0,1.0,0.0,260.0,225.6832735423654,1.5,1.1153846153846154,1.5384615384615385,1.630647,1.5,1.4945415384615386
0,191.0,0.4918556783900506,0.05612703991892314,210.0,1.0,0.48714447952806944,27,39,40,43.310086,27,49,38,37.008926,0.25925925925925924,0,1,0.0,0.0,0.0,1.0,0.0,210.0,431.0836083033139,1.4444444444444444,1.8148148148148149,1.4814814814814814,1.6040772592592591,1.4074074074074074,1.370700962962963
1,277.0,0.4918556783900506,0.6303337828812893,208.0,0.0,0.4637627471238373,28,39,40,44.974586,28,33,36,42.765057,0.21428571428571427,0,1,0.0,0.0,0.0,1.0,0.0,300.0,448.50519212673703,1.3928571428571428,1.1785714285714286,1.4285714285714286,1.6062352142857144,1.2857142857142858,1.5273234642857143
0,367.0,0.4918556783900506,1.2312478162139981,208.0,0.0,0.37050439603626706,29,39,41,45.852405,29,31,45,53.518681,0.2413793103448276,1,1,0.0,0.0,0.0,1.0,0.0,300.0,561.3968477168617,1.3448275862068966,1.0689655172413792,1.4137931034482758,1.5811174137931034,1.5517241379310345,1.8454717586206897
1,19.0,0.4918556783900506,-1.092286446005809,261.0,1.0,0.9105940237641332,30,42,44,48.234035,30,53,29,35.587643,0.43333333333333335,1,1,0.0,0.0,0.0,1.0,0.0,261.0,286.6260849386,1.4,1.7666666666666666,1.4666666666666666,1.6078011666666667,0.9666666666666667,1.1862547666666667
0,82.0,0.4918556783900506,-0.671646622672913,265.0,3.0,1.8888111114501953,31,42,48,50.576105,31,29,51,52.531863,0.1935483870967742,1,1,0.0,0.0,0.0,1.0,0.0,88.33333333333333,140.29989467635954,1.3548387096774193,0.9354838709677419,1.5483870967741935,1.631487258064516,1.6451612903225807,1.6945762258064516
1,0.0,0.4918556783900506,-1.2191460752649366,265.0,4.0,2.1262493431568146,32,45,51,52.594285,32,49,34,46.190884,0.4375,0,1,0.0,0.0,0.0,1.0,0.0,66.25,124.63260757863796,1.40625,1.53125,1.59375,1.64357140625,1.0625,1.443465125
0,88.0,0.4918556783900506,-0.631585687117399,270.0,3.0,1.6696799919009206,1,3,3,2.57411,1,1,1,1.44704,0.0,0,0,0.0,0.0,0.0,1.0,0.0,90.0,161.70763338465034,3.0,1.0,3.0,2.57411,1.0,1.44704
0,117.0,0.4918556783900506,-0.43795783193241516,209.0,1.0,0.9077656492590903,2,3,4,3.9772,2,1,4,5.25727,0.0,0,1,0.0,0.0,0.0,1.0,0.0,209.0,230.23563424170524,1.5,0.5,2.0,1.9886,2.0,2.628635
1,184.0,0.4918556783900506,0.009389281770823574,186.0,0.0,0.5839025750756263,3,3,5,5.00339,3,1,10,7.73616,0.0,1,1,0.0,0.0,0.0,1.0,0.0,300.0,318.54629169242753,1.0,0.3333333333333333,1.6666666666666667,1.6677966666666666,3.3333333333333335,2.57872
1,36.0,0.4918556783900506,-0.9787804619318531,166.0,1.0,0.6699716448783873,4,6,8,6.27206,4,8,1,2.428018,0.75,1,1,0.0,0.0,0.0,1.0,0.0,166.0,247.77167999420658,1.5,2.0,2.0,1.568015,0.25,0.6070045
0,48.0,0.4918556783900506,-0.8986585908208252,208.0,2.0,1.1744005382061005,5,7,9,7.61842,5,13,4,4.315234,0.2,1,1,0.0,0.0,0.0,1.0,0.0,104.0,177.11163545422116,1.4,2.6,1.8,1.523684,0.8,0.8630468
1,16.0,0.4918556783900506,-1.112316913783566,231.0,3.0,2.3918166011571884,6,7,10,9.64488,6,16,3,4.1803743,0.5,0,1,0.0,0.0,0.0,1.0,0.0,77.0,96.57931126000193,1.1666666666666667,2.6666666666666665,1.6666666666666667,1.60748,0.5,0.6967290500000001
0,104.0,0.4918556783900506,-0.5247565256360287,249.0,2.0,2.311201199889183,7,7,11,10.285177000000001,7,9,13,17.573312,0.42857142857142855,0,1,0.0,0.0,0.0,1.0,0.0,124.5,107.73618498118597,1.0,1.2857142857142858,1.5714285714285714,1.469311,1.8571428571428572,2.510473142857143
1,194.0,0.4918556783900506,0.0761575076966801,268.0,1.0,1.5866020023822784,8,8,12,11.429627,8,6,19,16.077016,0.125,0,1,0.0,0.0,0.0,1.0,0.0,268.0,168.91444709990202,1.0,0.75,1.5,1.428703375,2.375,2.009627
0,284.0,0.4918556783900506,0.6770715410293888,268.0,0.0,0.3770566433668136,9,11,13,13.271167,9,10,18,16.720996,0.1111111111111111,0,1,0.0,0.0,0.0,1.0,0.0,300.0,710.7685402569089,1.2222222222222223,1.1111111111111112,1.4444444444444444,1.474574111111111,2.0,1.8578884444444443
1,374.0,0.4918556783900506,1.2779855743620976,270.0,0.0,0.2732641696929931,10,11,13,13.97304,10,12,11,8.550193,0.4,0,1,0.0,0.0,0.0,1.0,0.0,300.0,988.0548931948878,1.1,1.2,1.3,1.3973039999999999,1.1,0.8550193
0,439.0,0.4918556783900506,1.7119790428801651,245.0,0.0,0.1543592363595962,11,11,13,14.28583,11,19,11,15.7439337,0.45454545454545453,0,1,0.0,0.0,0.0,1.0,0.0,300.0,1587.2066082864426,1.0,1.7272727272727273,1.1818181818181819,1.2987118181818182,1.0,1.4312667
